frame,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
480,False,False,0.000000,-699.000000,1003.279968,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
481,False,False,0.000000,-702.399963,1003.299988,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
482,False,False,0.000000,-705.799988,1003.320007,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
483,False,False,0.000000,-709.200012,1003.339966,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
484,False,False,0.000000,-712.599976,1003.359985,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
485,False,False,0.000000,-716.000000,1003.380005,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
486,False,False,0.000000,-719.399963,1003.399963,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
487,False,False,0.000000,-722.799988,1003.419983,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
488,False,False,0.000000,-726.200012,1003.440002,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
489,False,False,0.000000,-729.599976,1003.459961,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
490,False,False,0.000000,-733.000000,1003.479980,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
491,False,False,0.000000,-736.399963,1003.500000,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
492,False,False,0.000000,-739.799988,1003.519958,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
493,False,False,0.000000,-743.200012,1003.539978,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
494,False,False,0.000000,-746.599976,1003.559998,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
495,False,False,0.000000,-750.000000,1003.579956,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
496,False,False,0.000000,-753.399963,1003.599976,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
497,False,False,0.000000,-756.799988,1003.619995,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
498,False,False,0.000000,-760.200012,1003.639954,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
499,False,False,0.000000,-763.599976,1003.659973,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
500,False,False,0.000000,-767.000000,1003.679993,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
501,False,False,0.000000,-770.399963,1003.699951,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
502,False,False,0.000000,-773.799988,1003.719971,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
503,False,False,0.000000,-777.200012,1003.739990,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
504,False,False,0.000000,-780.599976,1003.759949,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
505,False,False,0.000000,-784.000000,1003.779968,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
506,False,False,0.000000,-787.399963,1003.799988,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
507,False,False,0.000000,-790.799988,1003.820007,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
508,False,False,0.000000,-794.200012,1003.839966,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
509,False,False,0.000000,-797.599976,1003.859985,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
510,False,False,0.000000,-801.000000,1003.880005,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
511,False,False,0.000000,-804.399963,1003.899963,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
